DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,AVG_PRICE_PER_UNIT,PACK_SIZE,BRAND,LIFESTAGE,PREMIUM_CUSTOMER
2019-02-06,65,65342,63079,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-12-09,67,67005,63861,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-05-10,67,67043,64083,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-03-06,67,67056,64156,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-03-14,67,67056,64157,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-09-30,67,67131,64604,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-05-26,67,67178,64878,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2018-07-12,67,67182,64896,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-05-29,68,68156,65546,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2018-10-13,68,68157,65547,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-10-12,68,68351,65796,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-06-24,68,68351,65798,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-05-01,69,69132,66685,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-02-28,69,69184,67020,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-09-07,70,70049,67784,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-12-06,70,70049,67788,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-12-27,71,71093,69519,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-05-29,71,71093,69524,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2018-08-09,71,71174,70074,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-03-07,71,71177,70095,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-08-07,71,71214,70343,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-04-15,71,71225,70435,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-08-05,72,72033,70742,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-06-01,72,72033,70745,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-07-14,72,72043,70775,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-03-09,72,72053,70819,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2018-09-11,72,72129,71146,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-04-10,72,72177,71383,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-11-26,72,72206,71508,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-08-31,72,72229,71624,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-10-20,72,72299,71908,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-05-23,72,72302,71927,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-10-20,72,72316,71990,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-01-31,74,74068,72940,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-07-08,75,75121,73869,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-01-16,75,75121,73875,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-06-28,75,75147,73989,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-12-01,75,75165,74062,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-01-16,75,75177,74127,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-06-21,75,75177,74129,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-07-07,75,75308,74669,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-09-04,75,75308,74673,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-01-14,75,75328,74742,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-05-09,78,78120,76166,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2018-07-18,79,79150,77419,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-03-09,79,79183,77548,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2018-10-28,79,79234,77764,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-02-19,79,79234,77766,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-06-09,79,79326,78127,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-05-02,80,80095,78649,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-01-23,80,80141,78830,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-02-10,80,80163,78901,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-02-06,80,80188,79005,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-07-16,80,80243,79224,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-01-28,80,80247,79239,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-03-24,80,80247,79241,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2018-10-09,81,81003,79752,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-05-23,81,81003,79755,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-02-25,81,81159,80458,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-02-02,81,81174,80527,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-02-06,81,81174,80528,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2018-09-23,81,81184,80581,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-11-05,81,81383,81424,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-10-15,81,81384,81426,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-06-15,83,83080,82539,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-02-09,83,83194,83226,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-06-09,84,84029,83561,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-10-14,86,86018,84251,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-02-16,86,86059,84508,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-05-11,86,86059,84512,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-09-21,86,86060,84515,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2018-11-29,86,86119,84883,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-08-22,86,86149,85065,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-06-26,155,861921,85336,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-01-23,87,87021,85703,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-02-12,88,88032,86379,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-01-03,88,88055,86492,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-03-12,88,88158,87012,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-06-26,88,88256,87497,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-06-10,88,88288,87665,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2018-09-03,88,88306,87736,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-02-02,88,88306,87738,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-12-02,88,88315,87783,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-01-07,88,88343,87921,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-10-02,89,89291,88448,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-07-27,89,89506,88674,4,Dorito Corn Chp     Supreme 380g,1,6.5,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-02-14,91,91081,89529,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2018-09-01,91,91096,89576,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-01-17,91,91098,89590,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-04-28,91,91098,89591,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-02-12,91,91108,89632,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-06-17,91,91167,89819,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-11-06,91,91210,89977,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-06-04,91,91336,90419,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-11-06,91,91338,90425,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-08-05,93,93224,92140,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-01-10,93,93224,92144,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-09-30,95,95003,94128,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-03-17,95,95047,94325,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-06-10,95,95066,94419,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-12-05,95,95069,94432,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-05-31,95,95190,94969,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-05-07,95,95247,95215,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-06-20,95,95289,95413,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-06-13,95,95347,95678,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-01-19,96,96116,95918,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-09-20,97,97019,96383,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-07-10,97,97022,96400,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2018-09-12,97,97075,96750,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2018-12-10,97,97223,97671,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-10-02,97,97227,97702,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-12-20,100,100017,98430,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-10-06,101,101040,100271,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-06-29,101,101040,100275,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-02-04,101,101048,100328,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-01-03,101,101061,100402,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-11-27,101,101166,100993,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-01-12,102,102001,101528,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-06-13,102,102001,101531,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2018-08-07,102,102030,101691,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2018-12-27,102,102217,102848,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-07-20,102,102218,102857,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-12-04,102,102235,102956,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-03-31,104,104039,103942,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-09-22,104,104127,104497,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-03-14,104,104127,104502,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-03-21,105,105004,105220,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-08-04,105,105085,105788,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-02-20,106,106012,106816,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-03-21,106,106012,106817,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-09-15,106,106079,107218,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-05-30,107,107229,109669,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-08-25,108,108074,109811,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-05-06,108,108109,109857,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-02-12,108,108289,110094,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-02-03,109,109036,110400,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-03-11,109,109061,110529,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-06-20,109,109143,111041,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-09-05,109,109162,111142,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-01-10,109,109233,111550,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-01-26,110,110032,111898,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-01-08,110,110051,112003,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-09-02,110,110120,112382,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-04-22,110,110133,112455,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-03-24,110,110261,113133,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-09-16,111,111293,113468,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-07-21,111,111351,113539,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-08-01,111,111439,113619,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-11-11,112,112139,114598,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2018-09-13,112,112228,115190,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-04-28,113,113054,115724,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2018-09-05,113,113156,116425,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-04-22,113,113156,116429,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-02-11,113,113158,116445,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-01-15,114,114035,117090,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-01-23,114,114050,117177,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-10-09,114,114103,117521,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-03-30,114,114170,117957,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-05-30,114,114172,117968,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-02-16,114,114192,118084,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-03-05,114,114214,118241,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-11-09,114,114222,118292,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-10-26,114,114236,118394,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-11-19,114,114236,118395,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-09-04,115,115175,118718,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-04-12,116,116113,119834,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-01-14,116,116117,119859,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-10-10,116,116147,120010,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2019-05-30,116,116244,120639,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
2019-06-24,118,118094,121225,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER SINGLES/COUPLES,Premium
2018-09-14,118,118114,121345,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER SINGLES/COUPLES,Premium
